begin_node_id,end_node_id,datetime,travel_time,num_trips
42435671,42432700,2011-12-20 10:00:00,24.5248,364
42435671,42432700,2011-12-20 09:00:00,24.9811,375
42435671,42432700,2011-12-20 08:00:00,14.9525,853
42435671,42432700,2011-12-20 07:00:00,11.5606,783
42435671,42432700,2011-12-20 06:00:00,9.17942,464
42435671,42432700,2011-12-20 05:00:00,5.61845,77
42435671,42432700,2011-12-20 04:00:00,7.54208,110
42435671,42432700,2011-12-20 03:00:00,5.70652,182
42435671,42432700,2011-12-20 02:00:00,9.03172,140
42435671,42432700,2011-12-20 01:00:00,8.86996,210
42435671,42432700,2011-12-20 00:00:00,9.76817,461
42435671,42432700,2011-12-19 23:00:00,9.86044,385
42435671,42432700,2011-12-19 22:00:00,16.1339,367
42435671,42432700,2011-12-19 21:00:00,14.2532,225
42435671,42432700,2011-12-19 20:00:00,17.549,291
42435671,42432700,2011-12-19 19:00:00,25.5798,234
42435671,42432700,2011-12-19 18:00:00,22.8218,388
42435671,42432700,2011-12-19 17:00:00,20.5705,366
42435671,42432700,2011-12-19 16:00:00,18.6362,210
42435671,42432700,2011-12-19 15:00:00,10.3547,426
42435671,42432700,2011-12-19 14:00:00,14.587,435
42435671,42432700,2011-12-19 13:00:00,14.4231,377
42435671,42432700,2011-12-19 12:00:00,15.4983,296
42435671,42432700,2011-12-19 11:00:00,10.3697,363
42435671,42432700,2011-12-19 10:00:00,14.716,435
42435671,42432700,2011-12-19 09:00:00,14.6481,551
42435671,42432700,2011-12-19 08:00:00,15.0477,267
42435671,42432700,2011-12-19 07:00:00,11.2759,782
42435671,42432700,2011-12-19 06:00:00,9.65003,675
42435671,42432700,2011-12-19 05:00:00,6.77908,174
42435671,42432700,2011-12-19 04:00:00,7.21321,143
42435671,42432700,2011-12-19 03:00:00,8.31575,92
42435671,42432700,2011-12-19 02:00:00,9.1547,256
42435671,42432700,2011-12-19 01:00:00,9.26887,280
42435671,42432700,2011-12-19 00:00:00,9.25064,360
42435671,42432700,2011-12-18 23:00:00,13.6816,184
42435671,42432700,2011-12-18 22:00:00,15.3704,260
42435671,42432700,2011-12-18 21:00:00,11.3636,409
42435671,42432700,2011-12-18 20:00:00,19.5027,359
42435671,42432700,2011-12-18 19:00:00,25.6006,334
42435671,42432700,2011-12-18 18:00:00,27.3943,224
42435671,42432700,2011-12-18 17:00:00,26.3208,197
42435671,42432700,2011-12-18 16:00:00,26.5335,217
42435671,42432700,2011-12-18 15:00:00,26.9195,265
42435671,42432700,2011-12-18 14:00:00,27.5611,401
42435671,42432700,2011-12-18 13:00:00,21.0903,471
42435671,42432700,2011-12-18 12:00:00,18.1351,620
42435671,42432700,2011-12-18 11:00:00,16.1976,480
42435671,42432700,2011-12-18 10:00:00,15.7088,455
42435671,42432700,2011-12-18 09:00:00,14.3069,256
42435671,42432700,2011-12-18 08:00:00,16.532,117
42435671,42432700,2011-12-18 07:00:00,10.5895,200
42435671,42432700,2011-12-18 06:00:00,10.3923,96
42435671,42432700,2011-12-18 05:00:00,5.69183,225
42435671,42432700,2011-12-18 04:00:00,9.29798,432
42435671,42432700,2011-12-18 03:00:00,11.2391,379
42435671,42432700,2011-12-18 02:00:00,11.7247,328
42435671,42432700,2011-12-18 01:00:00,10.5673,813
42435671,42432700,2011-12-18 00:00:00,11.1324,466
42435671,42432700,2011-12-17 23:00:00,23.1646,330
42435671,42432700,2011-12-17 22:00:00,34.2976,301
42435671,42432700,2011-12-17 21:00:00,23.6841,313
42435671,42432700,2011-12-17 20:00:00,34.8654,301
42435671,42432700,2011-12-17 19:00:00,50.9109,351
42435671,42432700,2011-12-17 18:00:00,49.0486,275
42435671,42432700,2011-12-17 17:00:00,31.1159,354
42435671,42432700,2011-12-17 16:00:00,20.024,243
42435671,42432700,2011-12-17 15:00:00,16.9921,490
42435671,42432700,2011-12-17 14:00:00,19.109,133
42435671,42432700,2011-12-17 13:00:00,42.0868,242
42435671,42432700,2011-12-17 12:00:00,20.0812,282
42435671,42432700,2011-12-17 11:00:00,17.6515,285
42435671,42432700,2011-12-17 10:00:00,16.8718,420
42435671,42432700,2011-12-17 09:00:00,11.0567,262
42435671,42432700,2011-12-17 08:00:00,12.3792,158
42435671,42432700,2011-12-17 07:00:00,8.35305,268
42435671,42432700,2011-12-17 06:00:00,7.45285,189
42435671,42432700,2011-12-17 05:00:00,7.61496,220
42435671,42432700,2011-12-17 04:00:00,9.00454,509
42435671,42432700,2011-12-17 03:00:00,7.32336,787
42435671,42432700,2011-12-17 02:00:00,14.9815,371
42435671,42432700,2011-12-17 01:00:00,17.2241,236
42435671,42432700,2011-12-17 00:00:00,18.6492,139
42435671,42432700,2011-12-16 23:00:00,39.7854,140
42435671,42432700,2011-12-16 22:00:00,40.4508,224
42435671,42432700,2011-12-16 21:00:00,31.6004,260
42435671,42432700,2011-12-16 20:00:00,54.6356,217
42435671,42432700,2011-12-16 19:00:00,46.5634,263
42435671,42432700,2011-12-16 18:00:00,17.5854,248
42435671,42432700,2011-12-16 17:00:00,33.8906,173
42435671,42432700,2011-12-16 16:00:00,21.534,184
42435671,42432700,2011-12-16 15:00:00,22.7739,391
42435671,42432700,2011-12-16 14:00:00,23.9988,254
42435671,42432700,2011-12-16 13:00:00,17.7327,239
42435671,42432700,2011-12-16 12:00:00,21.9081,466
42435671,42432700,2011-12-16 11:00:00,15.7807,440
42435671,42432700,2011-12-16 10:00:00,22.0323,692
